GEOID,NAME,variable,estimate,moe,Zip Code
18641,ZCTA5 18641,B07004H_006,67,104,18641
18642,ZCTA5 18642,B07004H_006,0,10,18642
18643,ZCTA5 18643,B07004H_006,0,16,18643
18644,ZCTA5 18644,B07004H_006,5,8,18644
18651,ZCTA5 18651,B07004H_006,5,8,18651
18653,ZCTA5 18653,B07004H_006,0,10,18653
18655,ZCTA5 18655,B07004H_006,2,4,18655
18656,ZCTA5 18656,B07004H_006,0,10,18656
18657,ZCTA5 18657,B07004H_006,7,7,18657
18660,ZCTA5 18660,B07004H_006,3,4,18660
18661,ZCTA5 18661,B07004H_006,3,4,18661
18701,ZCTA5 18701,B07004H_006,27,43,18701
18702,ZCTA5 18702,B07004H_006,40,34,18702
18704,ZCTA5 18704,B07004H_006,20,25,18704
18705,ZCTA5 18705,B07004H_006,41,39,18705
18706,ZCTA5 18706,B07004H_006,2,3,18706
18707,ZCTA5 18707,B07004H_006,30,35,18707
18708,ZCTA5 18708,B07004H_006,0,15,18708
18709,ZCTA5 18709,B07004H_006,0,10,18709
18801,ZCTA5 18801,B07004H_006,6,9,18801
18810,ZCTA5 18810,B07004H_006,0,15,18810
18812,ZCTA5 18812,B07004H_006,0,10,18812
18814,ZCTA5 18814,B07004H_006,0,10,18814
18816,ZCTA5 18816,B07004H_006,0,10,18816
18817,ZCTA5 18817,B07004H_006,0,10,18817
18818,ZCTA5 18818,B07004H_006,11,16,18818
18821,ZCTA5 18821,B07004H_006,0,10,18821
18822,ZCTA5 18822,B07004H_006,3,4,18822
18823,ZCTA5 18823,B07004H_006,0,10,18823
18824,ZCTA5 18824,B07004H_006,0,10,18824
18825,ZCTA5 18825,B07004H_006,0,10,18825
18826,ZCTA5 18826,B07004H_006,3,4,18826
18828,ZCTA5 18828,B07004H_006,4,5,18828
18829,ZCTA5 18829,B07004H_006,0,10,18829
18830,ZCTA5 18830,B07004H_006,0,10,18830
18831,ZCTA5 18831,B07004H_006,0,10,18831
18832,ZCTA5 18832,B07004H_006,0,10,18832
18833,ZCTA5 18833,B07004H_006,0,10,18833
18834,ZCTA5 18834,B07004H_006,0,10,18834
18837,ZCTA5 18837,B07004H_006,0,10,18837
18840,ZCTA5 18840,B07004H_006,3,5,18840
18842,ZCTA5 18842,B07004H_006,0,10,18842
18843,ZCTA5 18843,B07004H_006,0,10,18843
18844,ZCTA5 18844,B07004H_006,0,10,18844
18845,ZCTA5 18845,B07004H_006,0,10,18845
18846,ZCTA5 18846,B07004H_006,0,10,18846
18847,ZCTA5 18847,B07004H_006,0,15,18847
18848,ZCTA5 18848,B07004H_006,0,15,18848
18850,ZCTA5 18850,B07004H_006,3,4,18850
18851,ZCTA5 18851,B07004H_006,2,3,18851
18853,ZCTA5 18853,B07004H_006,0,10,18853
18854,ZCTA5 18854,B07004H_006,3,4,18854
18901,ZCTA5 18901,B07004H_006,16,18,18901
18902,ZCTA5 18902,B07004H_006,60,81,18902
18912,ZCTA5 18912,B07004H_006,0,10,18912
18913,ZCTA5 18913,B07004H_006,0,10,18913
18914,ZCTA5 18914,B07004H_006,8,12,18914
18915,ZCTA5 18915,B07004H_006,0,10,18915
18917,ZCTA5 18917,B07004H_006,0,10,18917
18920,ZCTA5 18920,B07004H_006,0,10,18920
18923,ZCTA5 18923,B07004H_006,0,10,18923
18925,ZCTA5 18925,B07004H_006,19,29,18925
18929,ZCTA5 18929,B07004H_006,0,15,18929
18930,ZCTA5 18930,B07004H_006,8,12,18930
18932,ZCTA5 18932,B07004H_006,0,10,18932
18935,ZCTA5 18935,B07004H_006,0,10,18935
18936,ZCTA5 18936,B07004H_006,0,10,18936
18938,ZCTA5 18938,B07004H_006,39,43,18938
18940,ZCTA5 18940,B07004H_006,84,72,18940
18942,ZCTA5 18942,B07004H_006,0,10,18942
18944,ZCTA5 18944,B07004H_006,77,82,18944
18947,ZCTA5 18947,B07004H_006,30,31,18947
18950,ZCTA5 18950,B07004H_006,0,10,18950
18951,ZCTA5 18951,B07004H_006,13,21,18951
18954,ZCTA5 18954,B07004H_006,21,22,18954
18955,ZCTA5 18955,B07004H_006,0,10,18955
18960,ZCTA5 18960,B07004H_006,0,16,18960
18962,ZCTA5 18962,B07004H_006,0,10,18962
18964,ZCTA5 18964,B07004H_006,0,16,18964
18966,ZCTA5 18966,B07004H_006,50,51,18966
18969,ZCTA5 18969,B07004H_006,19,29,18969
18970,ZCTA5 18970,B07004H_006,0,10,18970
18972,ZCTA5 18972,B07004H_006,0,10,18972
18974,ZCTA5 18974,B07004H_006,8,14,18974
18976,ZCTA5 18976,B07004H_006,16,25,18976
18977,ZCTA5 18977,B07004H_006,0,10,18977
18980,ZCTA5 18980,B07004H_006,0,10,18980
19001,ZCTA5 19001,B07004H_006,0,16,19001
19002,ZCTA5 19002,B07004H_006,105,108,19002
19003,ZCTA5 19003,B07004H_006,48,52,19003
19004,ZCTA5 19004,B07004H_006,56,63,19004
19006,ZCTA5 19006,B07004H_006,33,29,19006
19007,ZCTA5 19007,B07004H_006,0,19,19007
19008,ZCTA5 19008,B07004H_006,19,20,19008
19009,ZCTA5 19009,B07004H_006,9,11,19009
19010,ZCTA5 19010,B07004H_006,113,84,19010
19012,ZCTA5 19012,B07004H_006,0,15,19012
19013,ZCTA5 19013,B07004H_006,7,13,19013
19014,ZCTA5 19014,B07004H_006,16,24,19014
19015,ZCTA5 19015,B07004H_006,24,19,19015
19017,ZCTA5 19017,B07004H_006,0,10,19017
19018,ZCTA5 19018,B07004H_006,0,19,19018
19020,ZCTA5 19020,B07004H_006,67,66,19020
19021,ZCTA5 19021,B07004H_006,0,15,19021
19022,ZCTA5 19022,B07004H_006,7,12,19022
19023,ZCTA5 19023,B07004H_006,0,19,19023
19025,ZCTA5 19025,B07004H_006,0,15,19025
19026,ZCTA5 19026,B07004H_006,51,44,19026
19027,ZCTA5 19027,B07004H_006,26,40,19027
19029,ZCTA5 19029,B07004H_006,0,10,19029
19030,ZCTA5 19030,B07004H_006,0,16,19030
19031,ZCTA5 19031,B07004H_006,0,10,19031
19032,ZCTA5 19032,B07004H_006,0,15,19032
19033,ZCTA5 19033,B07004H_006,0,15,19033
19034,ZCTA5 19034,B07004H_006,18,21,19034
19035,ZCTA5 19035,B07004H_006,25,31,19035
19036,ZCTA5 19036,B07004H_006,1,2,19036
19038,ZCTA5 19038,B07004H_006,18,19,19038
19040,ZCTA5 19040,B07004H_006,0,19,19040
19041,ZCTA5 19041,B07004H_006,14,23,19041
19043,ZCTA5 19043,B07004H_006,0,10,19043
19044,ZCTA5 19044,B07004H_006,40,31,19044
19046,ZCTA5 19046,B07004H_006,36,30,19046
19047,ZCTA5 19047,B07004H_006,34,55,19047
19050,ZCTA5 19050,B07004H_006,36,47,19050
19053,ZCTA5 19053,B07004H_006,104,137,19053
19054,ZCTA5 19054,B07004H_006,0,16,19054
19055,ZCTA5 19055,B07004H_006,0,16,19055
19056,ZCTA5 19056,B07004H_006,38,42,19056
19057,ZCTA5 19057,B07004H_006,31,51,19057
19060,ZCTA5 19060,B07004H_006,17,26,19060
19061,ZCTA5 19061,B07004H_006,23,34,19061
19063,ZCTA5 19063,B07004H_006,46,37,19063
19064,ZCTA5 19064,B07004H_006,0,19,19064
19066,ZCTA5 19066,B07004H_006,39,32,19066
19067,ZCTA5 19067,B07004H_006,116,68,19067
19070,ZCTA5 19070,B07004H_006,0,15,19070
19072,ZCTA5 19072,B07004H_006,269,249,19072
19073,ZCTA5 19073,B07004H_006,57,42,19073
19074,ZCTA5 19074,B07004H_006,10,18,19074
19075,ZCTA5 19075,B07004H_006,48,31,19075
19076,ZCTA5 19076,B07004H_006,0,15,19076
19078,ZCTA5 19078,B07004H_006,31,30,19078
19079,ZCTA5 19079,B07004H_006,0,15,19079
19081,ZCTA5 19081,B07004H_006,55,47,19081
19082,ZCTA5 19082,B07004H_006,31,33,19082
19083,ZCTA5 19083,B07004H_006,44,57,19083
19085,ZCTA5 19085,B07004H_006,69,55,19085
19086,ZCTA5 19086,B07004H_006,2,5,19086
19087,ZCTA5 19087,B07004H_006,104,90,19087
19090,ZCTA5 19090,B07004H_006,8,13,19090
19094,ZCTA5 19094,B07004H_006,0,10,19094
19095,ZCTA5 19095,B07004H_006,0,15,19095
19096,ZCTA5 19096,B07004H_006,65,74,19096
19102,ZCTA5 19102,B07004H_006,59,56,19102
19103,ZCTA5 19103,B07004H_006,298,118,19103
19104,ZCTA5 19104,B07004H_006,284,112,19104
19106,ZCTA5 19106,B07004H_006,28,29,19106
19107,ZCTA5 19107,B07004H_006,310,152,19107
19109,ZCTA5 19109,B07004H_006,0,10,19109
19111,ZCTA5 19111,B07004H_006,111,82,19111
19112,ZCTA5 19112,B07004H_006,0,10,19112
19113,ZCTA5 19113,B07004H_006,0,10,19113
19114,ZCTA5 19114,B07004H_006,72,82,19114
19115,ZCTA5 19115,B07004H_006,692,452,19115
19116,ZCTA5 19116,B07004H_006,141,142,19116
19118,ZCTA5 19118,B07004H_006,21,20,19118
19119,ZCTA5 19119,B07004H_006,73,44,19119
19120,ZCTA5 19120,B07004H_006,0,24,19120
19121,ZCTA5 19121,B07004H_006,0,22,19121
19122,ZCTA5 19122,B07004H_006,40,30,19122
19123,ZCTA5 19123,B07004H_006,29,47,19123
19124,ZCTA5 19124,B07004H_006,48,60,19124
19125,ZCTA5 19125,B07004H_006,49,44,19125
19126,ZCTA5 19126,B07004H_006,0,16,19126
19127,ZCTA5 19127,B07004H_006,13,20,19127
19128,ZCTA5 19128,B07004H_006,46,32,19128
19129,ZCTA5 19129,B07004H_006,23,28,19129
19130,ZCTA5 19130,B07004H_006,208,162,19130
19131,ZCTA5 19131,B07004H_006,126,89,19131
19132,ZCTA5 19132,B07004H_006,0,22,19132
19133,ZCTA5 19133,B07004H_006,0,19,19133
19134,ZCTA5 19134,B07004H_006,16,25,19134
19135,ZCTA5 19135,B07004H_006,32,40,19135
19136,ZCTA5 19136,B07004H_006,10,15,19136
19137,ZCTA5 19137,B07004H_006,6,9,19137
19138,ZCTA5 19138,B07004H_006,17,19,19138
19139,ZCTA5 19139,B07004H_006,25,38,19139
19140,ZCTA5 19140,B07004H_006,9,12,19140
19141,ZCTA5 19141,B07004H_006,7,16,19141
19142,ZCTA5 19142,B07004H_006,0,19,19142
19143,ZCTA5 19143,B07004H_006,26,36,19143
19144,ZCTA5 19144,B07004H_006,20,22,19144
19145,ZCTA5 19145,B07004H_006,34,32,19145
19146,ZCTA5 19146,B07004H_006,88,96,19146
19147,ZCTA5 19147,B07004H_006,235,237,19147
19148,ZCTA5 19148,B07004H_006,115,94,19148
19149,ZCTA5 19149,B07004H_006,629,420,19149
19150,ZCTA5 19150,B07004H_006,0,19,19150
19151,ZCTA5 19151,B07004H_006,0,22,19151
19152,ZCTA5 19152,B07004H_006,357,244,19152
19153,ZCTA5 19153,B07004H_006,0,16,19153
19154,ZCTA5 19154,B07004H_006,32,56,19154
19301,ZCTA5 19301,B07004H_006,0,15,19301
19310,ZCTA5 19310,B07004H_006,0,10,19310
19311,ZCTA5 19311,B07004H_006,0,15,19311
19312,ZCTA5 19312,B07004H_006,7,11,19312
19316,ZCTA5 19316,B07004H_006,0,10,19316
19317,ZCTA5 19317,B07004H_006,29,47,19317
19319,ZCTA5 19319,B07004H_006,0,10,19319
19320,ZCTA5 19320,B07004H_006,18,15,19320
19330,ZCTA5 19330,B07004H_006,18,25,19330
19333,ZCTA5 19333,B07004H_006,0,15,19333
19335,ZCTA5 19335,B07004H_006,211,180,19335
19341,ZCTA5 19341,B07004H_006,33,33,19341
19342,ZCTA5 19342,B07004H_006,14,22,19342
19343,ZCTA5 19343,B07004H_006,31,23,19343
19344,ZCTA5 19344,B07004H_006,11,20,19344
19345,ZCTA5 19345,B07004H_006,0,10,19345
19348,ZCTA5 19348,B07004H_006,0,19,19348
19350,ZCTA5 19350,B07004H_006,11,17,19350
19352,ZCTA5 19352,B07004H_006,6,8,19352
19355,ZCTA5 19355,B07004H_006,87,70,19355
19358,ZCTA5 19358,B07004H_006,0,10,19358
19362,ZCTA5 19362,B07004H_006,0,15,19362
19363,ZCTA5 19363,B07004H_006,0,16,19363
19365,ZCTA5 19365,B07004H_006,0,15,19365
19367,ZCTA5 19367,B07004H_006,0,10,19367
19372,ZCTA5 19372,B07004H_006,0,10,19372
19373,ZCTA5 19373,B07004H_006,0,15,19373
19374,ZCTA5 19374,B07004H_006,0,10,19374
19375,ZCTA5 19375,B07004H_006,0,10,19375
19380,ZCTA5 19380,B07004H_006,74,64,19380
19382,ZCTA5 19382,B07004H_006,172,85,19382
19383,ZCTA5 19383,B07004H_006,7,14,19383
19390,ZCTA5 19390,B07004H_006,36,41,19390
19401,ZCTA5 19401,B07004H_006,48,40,19401
19403,ZCTA5 19403,B07004H_006,57,45,19403
19405,ZCTA5 19405,B07004H_006,0,15,19405
19406,ZCTA5 19406,B07004H_006,76,59,19406
19422,ZCTA5 19422,B07004H_006,190,247,19422
19425,ZCTA5 19425,B07004H_006,84,98,19425
19426,ZCTA5 19426,B07004H_006,39,37,19426
19428,ZCTA5 19428,B07004H_006,53,33,19428
19435,ZCTA5 19435,B07004H_006,0,10,19435
19436,ZCTA5 19436,B07004H_006,0,10,19436
19437,ZCTA5 19437,B07004H_006,0,10,19437
19438,ZCTA5 19438,B07004H_006,27,31,19438
19440,ZCTA5 19440,B07004H_006,0,16,19440
19442,ZCTA5 19442,B07004H_006,0,10,19442
19444,ZCTA5 19444,B07004H_006,82,69,19444
19446,ZCTA5 19446,B07004H_006,127,86,19446
19453,ZCTA5 19453,B07004H_006,0,10,19453
19454,ZCTA5 19454,B07004H_006,0,19,19454
19456,ZCTA5 19456,B07004H_006,0,10,19456
19457,ZCTA5 19457,B07004H_006,0,10,19457
19460,ZCTA5 19460,B07004H_006,10,17,19460
19462,ZCTA5 19462,B07004H_006,16,18,19462
19464,ZCTA5 19464,B07004H_006,7,15,19464
19465,ZCTA5 19465,B07004H_006,38,40,19465
19468,ZCTA5 19468,B07004H_006,10,16,19468
19472,ZCTA5 19472,B07004H_006,0,10,19472
19473,ZCTA5 19473,B07004H_006,9,13,19473
19474,ZCTA5 19474,B07004H_006,0,10,19474
19475,ZCTA5 19475,B07004H_006,0,16,19475
19477,ZCTA5 19477,B07004H_006,0,10,19477
19492,ZCTA5 19492,B07004H_006,0,10,19492
19501,ZCTA5 19501,B07004H_006,0,10,19501
19503,ZCTA5 19503,B07004H_006,0,10,19503
19504,ZCTA5 19504,B07004H_006,5,8,19504
19505,ZCTA5 19505,B07004H_006,0,10,19505
19506,ZCTA5 19506,B07004H_006,0,15,19506
19507,ZCTA5 19507,B07004H_006,71,108,19507
19508,ZCTA5 19508,B07004H_006,0,16,19508
19510,ZCTA5 19510,B07004H_006,18,28,19510
19511,ZCTA5 19511,B07004H_006,0,10,19511
19512,ZCTA5 19512,B07004H_006,15,18,19512
19518,ZCTA5 19518,B07004H_006,0,16,19518
19519,ZCTA5 19519,B07004H_006,0,10,19519
19520,ZCTA5 19520,B07004H_006,3,5,19520
19522,ZCTA5 19522,B07004H_006,36,34,19522
19523,ZCTA5 19523,B07004H_006,0,10,19523
19525,ZCTA5 19525,B07004H_006,0,16,19525
19526,ZCTA5 19526,B07004H_006,14,22,19526
19529,ZCTA5 19529,B07004H_006,32,50,19529
19530,ZCTA5 19530,B07004H_006,0,16,19530
19533,ZCTA5 19533,B07004H_006,3,5,19533
19534,ZCTA5 19534,B07004H_006,0,10,19534
19535,ZCTA5 19535,B07004H_006,0,10,19535
19536,ZCTA5 19536,B07004H_006,0,10,19536
19538,ZCTA5 19538,B07004H_006,0,10,19538
19539,ZCTA5 19539,B07004H_006,0,10,19539
19540,ZCTA5 19540,B07004H_006,0,16,19540
19541,ZCTA5 19541,B07004H_006,0,10,19541
19542,ZCTA5 19542,B07004H_006,0,10,19542
19543,ZCTA5 19543,B07004H_006,7,11,19543
19544,ZCTA5 19544,B07004H_006,0,10,19544
19545,ZCTA5 19545,B07004H_006,0,10,19545
19547,ZCTA5 19547,B07004H_006,35,54,19547
19549,ZCTA5 19549,B07004H_006,0,10,19549
19550,ZCTA5 19550,B07004H_006,0,10,19550
19551,ZCTA5 19551,B07004H_006,0,10,19551
19554,ZCTA5 19554,B07004H_006,0,10,19554
19555,ZCTA5 19555,B07004H_006,0,10,19555
19559,ZCTA5 19559,B07004H_006,0,10,19559
19560,ZCTA5 19560,B07004H_006,0,15,19560
19562,ZCTA5 19562,B07004H_006,0,10,19562
19564,ZCTA5 19564,B07004H_006,0,10,19564
19565,ZCTA5 19565,B07004H_006,0,15,19565
19567,ZCTA5 19567,B07004H_006,4,5,19567
19601,ZCTA5 19601,B07004H_006,0,22,19601
19602,ZCTA5 19602,B07004H_006,0,16,19602
19604,ZCTA5 19604,B07004H_006,9,15,19604
19605,ZCTA5 19605,B07004H_006,6,9,19605
19606,ZCTA5 19606,B07004H_006,77,53,19606
19607,ZCTA5 19607,B07004H_006,67,86,19607
19608,ZCTA5 19608,B07004H_006,0,19,19608
19609,ZCTA5 19609,B07004H_006,7,11,19609
19610,ZCTA5 19610,B07004H_006,67,56,19610
19611,ZCTA5 19611,B07004H_006,9,15,19611
19701,ZCTA5 19701,B07004H_006,27,40,19701
19702,ZCTA5 19702,B07004H_006,77,64,19702
19703,ZCTA5 19703,B07004H_006,0,18,19703
19706,ZCTA5 19706,B07004H_006,26,29,19706
19707,ZCTA5 19707,B07004H_006,59,57,19707
19709,ZCTA5 19709,B07004H_006,0,24,19709
19710,ZCTA5 19710,B07004H_006,0,11,19710
19711,ZCTA5 19711,B07004H_006,217,135,19711
19713,ZCTA5 19713,B07004H_006,21,30,19713
19716,ZCTA5 19716,B07004H_006,0,11,19716
19717,ZCTA5 19717,B07004H_006,9,18,19717
19720,ZCTA5 19720,B07004H_006,23,26,19720
19730,ZCTA5 19730,B07004H_006,0,11,19730
19731,ZCTA5 19731,B07004H_006,0,11,19731
19732,ZCTA5 19732,B07004H_006,0,11,19732
19733,ZCTA5 19733,B07004H_006,0,11,19733
19734,ZCTA5 19734,B07004H_006,27,27,19734
19735,ZCTA5 19735,B07004H_006,0,11,19735
19736,ZCTA5 19736,B07004H_006,0,11,19736
19801,ZCTA5 19801,B07004H_006,16,14,19801
19802,ZCTA5 19802,B07004H_006,0,21,19802
19803,ZCTA5 19803,B07004H_006,15,20,19803
19804,ZCTA5 19804,B07004H_006,41,50,19804
19805,ZCTA5 19805,B07004H_006,18,27,19805
19806,ZCTA5 19806,B07004H_006,0,16,19806
19807,ZCTA5 19807,B07004H_006,68,76,19807
19808,ZCTA5 19808,B07004H_006,91,64,19808
19809,ZCTA5 19809,B07004H_006,55,49,19809
19810,ZCTA5 19810,B07004H_006,20,18,19810
19901,ZCTA5 19901,B07004H_006,93,71,19901
19902,ZCTA5 19902,B07004H_006,7,14,19902
19904,ZCTA5 19904,B07004H_006,0,24,19904
19930,ZCTA5 19930,B07004H_006,0,11,19930
19931,ZCTA5 19931,B07004H_006,0,11,19931
19933,ZCTA5 19933,B07004H_006,0,16,19933
19934,ZCTA5 19934,B07004H_006,4,16,19934
19936,ZCTA5 19936,B07004H_006,0,11,19936
19938,ZCTA5 19938,B07004H_006,0,16,19938
19939,ZCTA5 19939,B07004H_006,3,4,19939
19940,ZCTA5 19940,B07004H_006,24,26,19940
19941,ZCTA5 19941,B07004H_006,0,11,19941
19943,ZCTA5 19943,B07004H_006,9,13,19943
19944,ZCTA5 19944,B07004H_006,0,11,19944
19945,ZCTA5 19945,B07004H_006,11,17,19945
19946,ZCTA5 19946,B07004H_006,2,3,19946
19947,ZCTA5 19947,B07004H_006,5,8,19947
19950,ZCTA5 19950,B07004H_006,72,88,19950
19951,ZCTA5 19951,B07004H_006,0,11,19951
19952,ZCTA5 19952,B07004H_006,15,23,19952
19953,ZCTA5 19953,B07004H_006,0,11,19953
19954,ZCTA5 19954,B07004H_006,0,11,19954
19955,ZCTA5 19955,B07004H_006,0,11,19955
19956,ZCTA5 19956,B07004H_006,9,14,19956
19958,ZCTA5 19958,B07004H_006,99,59,19958
19960,ZCTA5 19960,B07004H_006,0,16,19960
19962,ZCTA5 19962,B07004H_006,0,18,19962
19963,ZCTA5 19963,B07004H_006,10,14,19963
19964,ZCTA5 19964,B07004H_006,0,11,19964
19966,ZCTA5 19966,B07004H_006,76,65,19966
19967,ZCTA5 19967,B07004H_006,0,11,19967
19968,ZCTA5 19968,B07004H_006,0,18,19968
19970,ZCTA5 19970,B07004H_006,11,15,19970
19971,ZCTA5 19971,B07004H_006,33,38,19971
19973,ZCTA5 19973,B07004H_006,0,21,19973
19975,ZCTA5 19975,B07004H_006,0,16,19975
19977,ZCTA5 19977,B07004H_006,9,14,19977
19979,ZCTA5 19979,B07004H_006,0,11,19979
20001,ZCTA5 20001,B07004H_006,349,118,20001
20002,ZCTA5 20002,B07004H_006,545,184,20002
20003,ZCTA5 20003,B07004H_006,304,105,20003
20004,ZCTA5 20004,B07004H_006,50,35,20004
20005,ZCTA5 20005,B07004H_006,180,127,20005
20006,ZCTA5 20006,B07004H_006,132,118,20006
20007,ZCTA5 20007,B07004H_006,907,367,20007
20008,ZCTA5 20008,B07004H_006,366,152,20008
20009,ZCTA5 20009,B07004H_006,878,276,20009
20010,ZCTA5 20010,B07004H_006,303,141,20010
20011,ZCTA5 20011,B07004H_006,104,67,20011
20012,ZCTA5 20012,B07004H_006,46,32,20012
20015,ZCTA5 20015,B07004H_006,101,74,20015
20016,ZCTA5 20016,B07004H_006,554,229,20016
20017,ZCTA5 20017,B07004H_006,102,72,20017
20018,ZCTA5 20018,B07004H_006,14,21,20018
20019,ZCTA5 20019,B07004H_006,0,29,20019
20020,ZCTA5 20020,B07004H_006,0,29,20020
20024,ZCTA5 20024,B07004H_006,132,133,20024
20032,ZCTA5 20032,B07004H_006,83,64,20032
20036,ZCTA5 20036,B07004H_006,204,123,20036
20037,ZCTA5 20037,B07004H_006,322,143,20037
20045,ZCTA5 20045,B07004H_006,0,12,20045
20052,ZCTA5 20052,B07004H_006,6,13,20052
20053,ZCTA5 20053,B07004H_006,0,12,20053
20057,ZCTA5 20057,B07004H_006,70,67,20057
20064,ZCTA5 20064,B07004H_006,75,61,20064
20105,ZCTA5 20105,B07004H_006,40,44,20105
20106,ZCTA5 20106,B07004H_006,0,17,20106
20109,ZCTA5 20109,B07004H_006,133,164,20109
20110,ZCTA5 20110,B07004H_006,9,15,20110
20111,ZCTA5 20111,B07004H_006,86,105,20111
20112,ZCTA5 20112,B07004H_006,52,74,20112
20115,ZCTA5 20115,B07004H_006,21,26,20115
20117,ZCTA5 20117,B07004H_006,8,15,20117
20118,ZCTA5 20118,B07004H_006,0,12,20118
20119,ZCTA5 20119,B07004H_006,0,12,20119
20120,ZCTA5 20120,B07004H_006,128,98,20120
20121,ZCTA5 20121,B07004H_006,173,104,20121
20124,ZCTA5 20124,B07004H_006,60,49,20124
20129,ZCTA5 20129,B07004H_006,0,12,20129
20130,ZCTA5 20130,B07004H_006,0,12,20130
20132,ZCTA5 20132,B07004H_006,7,9,20132
20135,ZCTA5 20135,B07004H_006,9,16,20135
20136,ZCTA5 20136,B07004H_006,74,67,20136
20137,ZCTA5 20137,B07004H_006,0,12,20137
20139,ZCTA5 20139,B07004H_006,0,12,20139
20141,ZCTA5 20141,B07004H_006,99,103,20141
20143,ZCTA5 20143,B07004H_006,0,12,20143
20144,ZCTA5 20144,B07004H_006,0,12,20144
20147,ZCTA5 20147,B07004H_006,513,255,20147
20148,ZCTA5 20148,B07004H_006,268,169,20148
20151,ZCTA5 20151,B07004H_006,133,107,20151
20152,ZCTA5 20152,B07004H_006,192,118,20152
20155,ZCTA5 20155,B07004H_006,41,33,20155
20158,ZCTA5 20158,B07004H_006,0,12,20158
20164,ZCTA5 20164,B07004H_006,108,83,20164
20165,ZCTA5 20165,B07004H_006,48,56,20165
20166,ZCTA5 20166,B07004H_006,105,115,20166
20169,ZCTA5 20169,B07004H_006,48,40,20169
20170,ZCTA5 20170,B07004H_006,226,252,20170
20171,ZCTA5 20171,B07004H_006,105,58,20171
20175,ZCTA5 20175,B07004H_006,241,151,20175
20176,ZCTA5 20176,B07004H_006,65,53,20176
20180,ZCTA5 20180,B07004H_006,5,7,20180
20181,ZCTA5 20181,B07004H_006,69,69,20181
20184,ZCTA5 20184,B07004H_006,0,12,20184
20186,ZCTA5 20186,B07004H_006,25,39,20186
20187,ZCTA5 20187,B07004H_006,10,16,20187
20190,ZCTA5 20190,B07004H_006,130,177,20190
20191,ZCTA5 20191,B07004H_006,114,85,20191
20194,ZCTA5 20194,B07004H_006,145,82,20194
20197,ZCTA5 20197,B07004H_006,0,12,20197
20198,ZCTA5 20198,B07004H_006,0,12,20198
20202,ZCTA5 20202,B07004H_006,0,12,20202
20204,ZCTA5 20204,B07004H_006,0,12,20204
20228,ZCTA5 20228,B07004H_006,0,12,20228
20230,ZCTA5 20230,B07004H_006,0,12,20230
20240,ZCTA5 20240,B07004H_006,0,12,20240
20245,ZCTA5 20245,B07004H_006,0,12,20245
20260,ZCTA5 20260,B07004H_006,0,12,20260
20307,ZCTA5 20307,B07004H_006,0,12,20307
20317,ZCTA5 20317,B07004H_006,0,12,20317
20319,ZCTA5 20319,B07004H_006,0,12,20319
20373,ZCTA5 20373,B07004H_006,0,12,20373
20390,ZCTA5 20390,B07004H_006,0,12,20390
20405,ZCTA5 20405,B07004H_006,0,12,20405
20418,ZCTA5 20418,B07004H_006,0,12,20418
20427,ZCTA5 20427,B07004H_006,0,12,20427
20506,ZCTA5 20506,B07004H_006,0,12,20506
20510,ZCTA5 20510,B07004H_006,0,12,20510
20520,ZCTA5 20520,B07004H_006,0,12,20520
20535,ZCTA5 20535,B07004H_006,0,12,20535
20540,ZCTA5 20540,B07004H_006,0,12,20540
20551,ZCTA5 20551,B07004H_006,0,12,20551
20553,ZCTA5 20553,B07004H_006,0,12,20553
20560,ZCTA5 20560,B07004H_006,0,12,20560
20565,ZCTA5 20565,B07004H_006,0,12,20565
20566,ZCTA5 20566,B07004H_006,0,12,20566
20593,ZCTA5 20593,B07004H_006,0,12,20593
20601,ZCTA5 20601,B07004H_006,23,24,20601
20602,ZCTA5 20602,B07004H_006,27,35,20602
20603,ZCTA5 20603,B07004H_006,21,33,20603
20606,ZCTA5 20606,B07004H_006,0,12,20606
20607,ZCTA5 20607,B07004H_006,0,19,20607
20608,ZCTA5 20608,B07004H_006,0,12,20608
20609,ZCTA5 20609,B07004H_006,0,12,20609
20611,ZCTA5 20611,B07004H_006,0,12,20611
20612,ZCTA5 20612,B07004H_006,0,12,20612
20613,ZCTA5 20613,B07004H_006,0,19,20613
20615,ZCTA5 20615,B07004H_006,0,12,20615
20616,ZCTA5 20616,B07004H_006,0,17,20616
20617,ZCTA5 20617,B07004H_006,0,12,20617
20618,ZCTA5 20618,B07004H_006,0,12,20618
20619,ZCTA5 20619,B07004H_006,27,43,20619
20620,ZCTA5 20620,B07004H_006,0,12,20620
20621,ZCTA5 20621,B07004H_006,0,12,20621
20622,ZCTA5 20622,B07004H_006,0,17,20622
20623,ZCTA5 20623,B07004H_006,0,12,20623
20624,ZCTA5 20624,B07004H_006,9,12,20624
20625,ZCTA5 20625,B07004H_006,0,12,20625
20626,ZCTA5 20626,B07004H_006,0,12,20626
20628,ZCTA5 20628,B07004H_006,0,12,20628
20629,ZCTA5 20629,B07004H_006,0,12,20629
20630,ZCTA5 20630,B07004H_006,0,12,20630
20632,ZCTA5 20632,B07004H_006,0,12,20632
20634,ZCTA5 20634,B07004H_006,18,28,20634
20636,ZCTA5 20636,B07004H_006,35,56,20636
20637,ZCTA5 20637,B07004H_006,0,17,20637
20639,ZCTA5 20639,B07004H_006,99,150,20639
